system_number,query_number,doc_number,rank_of_doc,score
6,1,6126,391,1.2945
6,1,6032,392,1.2945
6,1,5494,393,1.2945
6,1,5486,394,1.2945
6,1,5360,395,1.2945
6,1,5266,396,1.2945
6,1,10007,397,1.2774
6,1,9951,398,1.2774
6,1,9947,399,1.2774
6,1,9831,400,1.2774
6,1,9804,401,1.2774
6,1,9739,402,1.2774
6,1,9697,403,1.2774
6,1,9696,404,1.2774
6,1,9663,405,1.2774
6,1,9660,406,1.2774
6,1,9654,407,1.2774
6,1,9642,408,1.2774
6,1,9630,409,1.2774
6,1,9519,410,1.2774
6,1,9514,411,1.2774
6,1,9460,412,1.2774
6,1,9439,413,1.2774
6,1,9404,414,1.2774
6,1,9402,415,1.2774
6,1,9390,416,1.2774
6,1,9384,417,1.2774
6,1,9360,418,1.2774
6,1,9326,419,1.2774
6,1,9232,420,1.2774
6,1,9225,421,1.2774
6,1,9206,422,1.2774
6,1,9153,423,1.2774
6,1,9152,424,1.2774
6,1,9149,425,1.2774
6,1,9116,426,1.2774
6,1,9105,427,1.2774
6,1,9012,428,1.2774
6,1,8987,429,1.2774
6,1,8954,430,1.2774
6,1,8910,431,1.2774
6,1,8875,432,1.2774
6,1,8827,433,1.2774
6,1,8731,434,1.2774
6,1,8576,435,1.2774
6,1,8575,436,1.2774
6,1,8556,437,1.2774
6,1,8537,438,1.2774
6,1,8481,439,1.2774
6,1,8436,440,1.2774
6,1,8433,441,1.2774
6,1,8389,442,1.2774
6,1,8336,443,1.2774
6,1,8325,444,1.2774
6,1,8308,445,1.2774
6,1,8183,446,1.2774
6,1,8148,447,1.2774
6,1,8139,448,1.2774
6,1,8137,449,1.2774
6,1,8136,450,1.2774
6,1,8107,451,1.2774
6,1,8103,452,1.2774
6,1,8100,453,1.2774
6,1,8080,454,1.2774
6,1,8047,455,1.2774
6,1,8046,456,1.2774
6,1,8021,457,1.2774
6,1,7975,458,1.2774
6,1,7942,459,1.2774
6,1,7906,460,1.2774
6,1,7857,461,1.2774
6,1,7838,462,1.2774
6,1,7800,463,1.2774
6,1,7779,464,1.2774
6,1,7674,465,1.2774
6,1,7513,466,1.2774
6,1,7454,467,1.2774
6,1,7419,468,1.2774
6,1,7414,469,1.2774
6,1,7409,470,1.2774
6,1,7366,471,1.2774
6,1,7362,472,1.2774
6,1,7336,473,1.2774
6,1,7298,474,1.2774
6,1,7290,475,1.2774
6,1,7279,476,1.2774
6,1,7277,477,1.2774
6,1,7226,478,1.2774
6,1,7120,479,1.2774
6,1,7036,480,1.2774
6,1,7019,481,1.2774
6,1,6987,482,1.2774
6,1,6884,483,1.2774
6,1,6872,484,1.2774
6,1,6793,485,1.2774
6,1,6781,486,1.2774
6,1,6775,487,1.2774
6,1,6766,488,1.2774
6,1,6679,489,1.2774
6,1,6641,490,1.2774
6,1,6627,491,1.2774
6,1,6559,492,1.2774
6,1,6558,493,1.2774
6,1,6556,494,1.2774
6,1,6555,495,1.2774
6,1,6549,496,1.2774
6,1,6474,497,1.2774
6,1,6378,498,1.2774
6,1,6336,499,1.2774
6,1,6259,500,1.2774
6,2,9081,1,4.5810
6,2,5715,2,4.5119
6,2,6079,3,4.4913
6,2,9677,4,4.0731
6,2,6327,5,3.9813
6,2,5653,6,3.9025
6,2,7553,7,3.8867
6,2,7179,8,3.7808
6,2,9943,9,3.6726
6,2,5766,10,3.6350
6,2,5638,11,3.6222
6,2,9113,12,3.5958
6,2,7350,13,3.4993
6,2,9544,14,3.4606
6,2,5496,15,3.4505
6,2,7529,16,3.4504
6,2,6382,17,3.4391
6,2,5377,18,3.3863
6,2,6498,19,3.3696
6,2,7117,20,3.3616
6,2,7756,21,3.3524
6,2,7644,22,3.3213
6,2,6212,23,3.2801
6,2,6197,24,3.2744
6,2,5123,25,3.2660
6,2,5889,26,3.2481
6,2,6714,27,3.2465
6,2,9628,28,3.2375
6,2,7349,29,3.2371
6,2,5375,30,3.2371
6,2,5313,31,3.2054
6,2,5328,32,3.1841
6,2,5010,33,3.1835
6,2,7939,34,3.1637
6,2,7228,35,3.1561
6,2,9263,36,3.1445
6,2,5397,37,3.1427
6,2,9389,38,3.1367
6,2,6881,39,3.1250
6,2,5947,40,3.1073
6,2,9553,41,3.1061
6,2,8664,42,3.1056
6,2,7757,43,3.1047
6,2,6298,44,3.1047
6,2,5887,45,3.0854
6,2,5567,46,3.0854
6,2,9749,47,3.0325
6,2,5826,48,3.0271
6,2,7771,49,3.0230
6,2,8692,50,3.0152
6,2,6460,51,3.0152
6,2,5566,52,3.0131
6,2,5489,53,3.0091
6,2,6310,54,3.0030
6,2,8888,55,2.9858
6,2,9546,56,2.9639
6,2,5673,57,2.9639
6,2,6311,58,2.9501
6,2,5125,59,2.9501
6,2,6297,60,2.9441
6,2,6217,61,2.9285
6,2,5308,62,2.9186
6,2,5323,63,2.9131
6,2,6483,64,2.8916
6,2,8099,65,2.8606
6,2,8959,66,2.8454
6,2,9028,67,2.7895
6,2,6696,68,2.7895
6,2,6125,69,2.7895
6,2,9525,70,2.7820
6,2,5746,71,2.7424
6,2,9109,72,2.6990
6,2,5685,73,2.6990
6,2,7967,74,2.6969
6,2,6364,75,2.6825
6,2,7599,76,2.6822
6,2,9312,77,2.6680
6,2,8956,78,2.6680
6,2,8922,79,2.6680
6,2,6106,80,2.6465
6,2,8186,81,2.6329
6,2,8681,82,2.6146
6,2,6751,83,2.6146
6,2,6668,84,2.6126
6,2,7093,85,2.5999
6,2,6291,86,2.5795
6,2,5863,87,2.5795
6,2,7144,88,2.5775
6,2,5731,89,2.5775
6,2,9099,90,2.5764
6,2,7743,91,2.5754
6,2,9444,92,2.5745
6,2,8377,93,2.5745
6,2,7919,94,2.5745
6,2,7854,95,2.5320
6,2,6932,96,2.5304
6,2,7115,97,2.5250
6,2,6691,98,2.5250
6,2,6452,99,2.5250
6,2,5911,100,2.5250
6,2,5001,101,2.5250
6,2,6970,102,2.5173
6,2,8732,103,2.4899
6,2,6755,104,2.4899
6,2,8115,105,2.4857
6,2,7323,106,2.4782
6,2,5865,107,2.4715
6,2,7470,108,2.4606
6,2,6506,109,2.4606
6,2,8410,110,2.4602
6,2,7514,111,2.4602
6,2,7448,112,2.4602
6,2,5176,113,2.4602
6,2,6248,114,2.4539
6,2,6536,115,2.4395
6,2,9569,116,2.4352
6,2,6299,117,2.4323
6,2,6292,118,2.4256
6,2,9742,119,2.4189
6,2,7145,120,2.4189
6,2,5639,121,2.4171
6,2,9091,122,2.4125
6,2,7755,123,2.4027
6,2,9092,124,2.3932
6,2,8554,125,2.3888
6,2,5268,126,2.3856
6,2,6645,127,2.3819
6,2,5068,128,2.3819
6,2,6474,129,2.3806
6,2,5122,130,2.3592
6,2,5121,131,2.3567
6,2,5769,132,2.3398
6,2,8972,133,2.3358
6,2,8857,134,2.3324
6,2,7389,135,2.3324
6,2,7341,136,2.3324
6,2,7142,137,2.3324
6,2,6934,138,2.3324
6,2,6798,139,2.3324
6,2,6667,140,2.3324
6,2,6659,141,2.3324
6,2,6209,142,2.3324
6,2,6138,143,2.3324
6,2,6008,144,2.3324
6,2,5814,145,2.3324
6,2,7198,146,2.3322
6,2,6873,147,2.3322
6,2,5546,148,2.3322
6,2,9746,149,2.3285
6,2,8300,150,2.3175
6,2,9128,151,2.3108
6,2,7579,152,2.3108
6,2,5663,153,2.2974
6,2,9261,154,2.2942
6,2,6120,155,2.2931
6,2,8572,156,2.2910
6,2,6917,157,2.2910
6,2,8455,158,2.2869
6,2,7748,159,2.2869
6,2,7009,160,2.2717
6,2,5009,161,2.2704
6,2,6677,162,2.2644
6,2,6469,163,2.2616
6,2,5727,164,2.2574
6,2,5140,165,2.2574
6,2,5884,166,2.2550
6,2,8339,167,2.2495
6,2,9744,168,2.2427
6,2,8341,169,2.2427
6,2,7956,170,2.2377
6,2,7758,171,2.2377
6,2,9104,172,2.2365
6,2,7824,173,2.2365
6,2,7949,174,2.2352
6,2,7823,175,2.2199
6,2,9743,176,2.2183
6,2,6906,177,2.2072
6,2,10016,178,2.1961
6,2,6943,179,2.1949
6,2,6294,180,2.1949
6,2,9542,181,2.1924
6,2,7759,182,2.1905
6,2,5497,183,2.1905
6,2,9973,184,2.1893
6,2,6503,185,2.1893
6,2,9391,186,2.1880
6,2,6919,187,2.1880
6,2,9871,188,2.1873
6,2,6290,189,2.1783
6,2,6289,190,2.1783
6,2,8201,191,2.1739
6,2,6050,192,2.1739
6,2,7746,193,2.1720
6,2,6496,194,2.1706
6,2,7467,195,2.1679
6,2,7154,196,2.1679
6,2,6556,197,2.1654
6,2,5378,198,2.1654
6,2,9969,199,2.1514
6,2,7118,200,2.1514
6,2,6468,201,2.1514
6,2,5000,202,2.1489
6,2,6927,203,2.1359
6,2,6467,204,2.1359
6,2,6210,205,2.1359
6,2,6378,206,2.1335
6,2,6635,207,2.1283
6,2,8338,208,2.1280
6,2,9558,209,2.1010
6,2,6778,210,2.1010
6,2,5993,211,2.1010
6,2,5817,212,2.1010
6,2,5299,213,2.1010
6,2,8662,214,2.0984
6,2,5515,215,2.0984
6,2,9262,216,2.0944
6,2,7760,217,2.0931
6,2,7114,218,2.0931
6,2,6558,219,2.0931
6,2,6104,220,2.0931
6,2,9547,221,2.0746
6,2,8346,222,2.0725
6,2,8177,223,2.0690
6,2,6780,224,2.0690
6,2,5792,225,2.0690
6,2,5376,226,2.0690
6,2,6287,227,2.0566
6,2,5362,228,2.0566
6,2,8431,229,2.0501
6,2,6368,230,2.0501
6,2,5799,231,2.0501
6,2,5309,232,2.0501
6,2,7639,233,2.0491
6,2,6296,234,2.0491
6,2,5561,235,2.0491
6,2,5505,236,2.0491
6,2,9944,237,2.0464
6,2,9616,238,2.0464
6,2,7223,239,2.0464
6,2,7089,240,2.0464
6,2,6836,241,2.0464
6,2,6504,242,2.0464
6,2,5562,243,2.0439
6,2,8340,244,2.0299
6,2,7732,245,2.0299
6,2,6918,246,2.0299
6,2,6459,247,2.0299
6,2,6181,248,2.0274
6,2,6738,249,2.0266
6,2,8176,250,2.0221
6,2,7940,251,2.0221
6,2,7589,252,2.0221
6,2,5558,253,2.0149
6,2,9082,254,2.0099
6,2,5797,255,2.0099
6,2,8151,256,1.9914
6,2,9556,257,1.9901
6,2,9533,258,1.9901
6,2,7738,259,1.9880
6,2,6286,260,1.9820
6,2,9443,261,1.9809
6,2,8940,262,1.9795
6,2,7603,263,1.9795
6,2,8558,264,1.9753
6,2,7831,265,1.9753
6,2,6219,266,1.9753
6,2,6030,267,1.9753
6,2,5725,268,1.9753
6,2,5351,269,1.9753
6,2,7016,270,1.9729
6,2,7610,271,1.9708
6,2,6555,272,1.9708
6,2,6838,273,1.9595
6,2,9661,274,1.9510
6,2,8454,275,1.9510
6,2,7011,276,1.9510
6,2,8990,277,1.9474
6,2,6325,278,1.9474
6,2,5994,279,1.9474
6,2,5559,280,1.9474
6,2,9753,281,1.9288
6,2,9027,282,1.9288
6,2,8767,283,1.9288
6,2,8438,284,1.9288
6,2,8297,285,1.9288
6,2,7955,286,1.9288
6,2,7137,287,1.9288
6,2,6936,288,1.9288
6,2,5443,289,1.9288
6,2,8470,290,1.9255
6,2,5417,291,1.9219
6,2,9390,292,1.9203
6,2,8876,293,1.9203
6,2,6525,294,1.9203
6,2,5571,295,1.9203
6,2,5516,296,1.9203
6,2,9942,297,1.9084
6,2,8337,298,1.9084
6,2,6491,299,1.9084
6,2,7419,300,1.9034
6,2,6782,301,1.9034
6,2,5876,302,1.9034
6,2,9100,303,1.9006
6,2,8173,304,1.9006
6,2,7532,305,1.9006
6,2,7010,306,1.9006
6,2,6747,307,1.9006
6,2,5518,308,1.9006
6,2,5023,309,1.9006
6,2,7686,310,1.8985
6,2,9846,311,1.8937
6,2,6288,312,1.8937
6,2,8573,313,1.8884
6,2,7937,314,1.8884
6,2,6189,315,1.8884
6,2,5507,316,1.8884
6,2,5492,317,1.8884
6,2,9665,318,1.8832
6,2,9103,319,1.8832
6,2,8571,320,1.8832
6,2,6494,321,1.8832
6,2,9738,322,1.8828
6,2,9089,323,1.8828
6,2,5882,324,1.8828
6,2,9545,325,1.8665
6,2,6925,326,1.8665
6,2,6430,327,1.8665
6,2,9745,328,1.8594
6,2,9721,329,1.8538
6,2,9550,330,1.8538
6,2,8756,331,1.8538
6,2,8677,332,1.8538
6,2,8666,333,1.8538
6,2,8552,334,1.8538
6,2,8355,335,1.8538
6,2,5613,336,1.8538
6,2,5532,337,1.8538
6,2,5465,338,1.8538
6,2,5099,339,1.8538
6,2,5016,340,1.8538
6,2,9662,341,1.8493
6,2,9555,342,1.8493
6,2,9264,343,1.8493
6,2,7745,344,1.8493
6,2,6672,345,1.8493
6,2,5183,346,1.8493
6,2,9660,347,1.8480
6,2,9149,348,1.8480
6,2,7691,349,1.8480
6,2,7530,350,1.8480
6,2,6495,351,1.8480
6,2,5017,352,1.8480
6,2,9540,353,1.8323
6,2,8019,354,1.8323
6,2,8671,355,1.8295
6,2,5793,356,1.8295
6,2,5120,357,1.8295
6,2,8446,358,1.8274
6,2,8080,359,1.8040
6,2,6920,360,1.8040
6,2,9868,361,1.8004
6,2,8873,362,1.8004
6,2,7357,363,1.8004
6,2,7187,364,1.8004
6,2,7077,365,1.8004
6,2,6085,366,1.8004
6,2,5312,367,1.8004
6,2,9554,368,1.7988
6,2,9519,369,1.7988
6,2,9324,370,1.7988
6,2,9102,371,1.7988
6,2,7390,372,1.7988
6,2,6824,373,1.7988
6,2,6237,374,1.7988
6,2,5809,375,1.7988
6,2,5796,376,1.7988
6,2,5756,377,1.7988
6,2,5482,378,1.7988
6,2,8971,379,1.7869
6,2,8309,380,1.7857
6,2,5542,381,1.7857
6,2,8175,382,1.7770
6,2,6913,383,1.7770
6,2,6681,384,1.7770
6,2,6671,385,1.7770
6,2,9549,386,1.7613
6,2,9294,387,1.7613
6,2,7528,388,1.7613
6,2,7366,389,1.7613
6,2,7359,390,1.7613
6,2,7088,391,1.7613
6,2,6949,392,1.7613
6,2,5144,393,1.7613
6,2,10035,394,1.7450
6,2,9557,395,1.7450
6,2,9077,396,1.7450
6,2,7965,397,1.7450
6,2,7907,398,1.7450
6,2,7825,399,1.7450
6,2,7653,400,1.7450
6,2,6103,401,1.7450
6,2,5886,402,1.7450
6,2,5637,403,1.7450
6,2,9561,404,1.7278
6,2,9271,405,1.7278
6,2,9148,406,1.7278
6,2,8660,407,1.7278
6,2,8475,408,1.7278
6,2,7947,409,1.7278
6,2,6102,410,1.7278
6,2,5894,411,1.7278
6,2,5490,412,1.7278
6,2,9739,413,1.7108
6,2,9396,414,1.7108
6,2,8976,415,1.7108
6,2,8890,416,1.7108
6,2,8376,417,1.7108
6,2,8364,418,1.7108
6,2,7688,419,1.7108
6,2,7552,420,1.7108
6,2,7375,421,1.7108
6,2,5666,422,1.7108
6,2,7761,423,1.7080
6,2,6385,424,1.7080
6,2,9748,425,1.7059
6,2,9150,426,1.7059
6,2,9101,427,1.7059
6,2,8344,428,1.7059
6,2,7951,429,1.7059
6,2,7230,430,1.7059
6,2,6796,431,1.7059
6,2,6284,432,1.7059
6,2,5698,433,1.7059
6,2,9397,434,1.6925
6,2,8319,435,1.6674
6,2,7954,436,1.6674
6,2,9947,437,1.6555
6,2,9771,438,1.6555
6,2,9280,439,1.6555
6,2,8765,440,1.6555
6,2,8663,441,1.6555
6,2,8133,442,1.6555
6,2,8065,443,1.6555
6,2,7425,444,1.6555
6,2,7351,445,1.6555
6,2,7128,446,1.6555
6,2,6689,447,1.6555
6,2,5830,448,1.6555
6,2,5564,449,1.6555
6,2,5311,450,1.6555
6,2,6563,451,1.6534
6,2,5400,452,1.6534
6,2,9922,453,1.6465
6,2,9853,454,1.6465
6,2,8895,455,1.6465
6,2,7917,456,1.6465
6,2,7712,457,1.6465
6,2,7645,458,1.6465
6,2,6235,459,1.6465
6,2,5204,460,1.6465
6,2,5102,461,1.6465
6,2,9796,462,1.6398
6,2,9362,463,1.6398
6,2,8817,464,1.6398
6,2,8211,465,1.6398
6,2,7696,466,1.6398
6,2,7583,467,1.6398
6,2,7173,468,1.6398
6,2,7107,469,1.6398
6,2,6968,470,1.6398
6,2,6588,471,1.6398
6,2,6213,472,1.6398
6,2,6054,473,1.6398
6,2,5820,474,1.6398
6,2,5521,475,1.6398
6,2,5306,476,1.6398
6,2,5089,477,1.6398
6,2,8480,478,1.6283
6,2,9154,479,1.6214
6,2,7984,480,1.6214
6,2,7847,481,1.6214
6,2,5946,482,1.6214
6,2,9763,483,1.6063
6,2,9276,484,1.6063
6,2,8181,485,1.6063
6,2,8081,486,1.6063
6,2,5560,487,1.6063
6,2,5517,488,1.6063
6,2,8461,489,1.6030
6,2,5168,490,1.6030
6,2,9956,491,1.5844
6,2,9940,492,1.5844
6,2,9250,493,1.5844
6,2,9155,494,1.5844
6,2,9073,495,1.5844
6,2,9024,496,1.5844
6,2,8659,497,1.5844
6,2,8426,498,1.5844
6,2,8164,499,1.5844
6,2,8124,500,1.5844
6,3,8137,1,3.3451
6,3,8918,2,3.2971
6,3,8436,3,3.0566
6,3,9563,4,2.9519
6,3,5289,5,2.8825
6,3,5105,6,2.8825
6,3,7709,7,2.7905
6,3,5879,8,2.7068
6,3,5508,9,2.7068
6,3,5783,10,2.6232
6,3,5882,11,2.5908
6,3,9870,12,2.5389
6,3,9205,13,2.5389
6,3,8790,14,2.5389
6,3,8173,15,2.5389
6,3,7009,16,2.5389
6,3,9523,17,2.5324
6,3,9743,18,2.4838
6,3,7414,19,2.4781
6,3,8416,20,2.4229
6,3,9532,21,2.3855
6,3,9436,22,2.3855
6,3,8308,23,2.3855
6,3,9099,24,2.3710
6,3,8972,25,2.3710
6,3,8572,26,2.3710
6,3,8338,27,2.3710
6,3,8327,28,2.3710
6,3,8326,29,2.3710
6,3,7759,30,2.3710
6,3,7725,31,2.3710
6,3,7479,32,2.3710
6,3,5948,33,2.3710
6,3,5515,34,2.3710
6,3,5093,35,2.3710
6,3,6787,36,2.3677
6,3,6261,37,2.3677
6,3,8911,38,2.3414
6,3,8619,39,2.3414
6,3,5104,40,2.3414
6,3,9686,41,2.2873
6,3,6108,42,2.2873
6,3,5715,43,2.2873
6,3,5110,44,2.2873
6,3,7186,45,2.2327
6,3,6165,46,2.2327
6,3,9973,47,2.2176
6,3,9891,48,2.2176
6,3,9215,49,2.2176
6,3,6349,50,2.2176
6,3,5799,51,2.2176
6,3,9969,52,2.1194
6,3,9834,53,2.1194
6,3,9389,54,2.1194
6,3,9207,55,2.1194
6,3,9089,56,2.1194
6,3,8871,57,2.1194
6,3,8452,58,2.1194
6,3,7553,59,2.1194
6,3,7552,60,2.1194
6,3,7322,61,2.1194
6,3,7162,62,2.1194
6,3,6839,63,2.1194
6,3,6051,64,2.1194
6,3,5887,65,2.1194
6,3,5771,66,2.1194
6,3,8839,67,2.0585
6,3,8433,68,2.0585
6,3,7643,69,2.0585
6,3,7564,70,2.0585
6,3,6849,71,2.0585
6,3,6531,72,2.0585
6,3,9661,73,1.9515
6,3,9625,74,1.9515
6,3,9480,75,1.9515
6,3,9349,76,1.9515
6,3,9150,77,1.9515
6,3,8793,78,1.9515
6,3,8791,79,1.9515
6,3,8510,80,1.9515
6,3,7975,81,1.9515
6,3,7728,82,1.9515
6,3,6870,83,1.9515
6,3,6823,84,1.9515
6,3,6742,85,1.9515
6,3,6733,86,1.9515
6,3,6556,87,1.9515
6,3,6549,88,1.9515
6,3,6452,89,1.9515
6,3,6244,90,1.9515
6,3,6166,91,1.9515
6,3,5857,92,1.9515
6,3,5775,93,1.9515
6,3,5731,94,1.9515
6,3,5374,95,1.9515
6,3,5245,96,1.9515
6,3,9984,97,1.8131
6,3,9908,98,1.8131
6,3,9829,99,1.8131
6,3,8947,100,1.8131
6,3,8922,101,1.8131
6,3,8919,102,1.8131
6,3,8844,103,1.8131
6,3,8639,104,1.8131
6,3,8605,105,1.8131
6,3,8320,106,1.8131
6,3,7823,107,1.8131
6,3,7503,108,1.8131
6,3,5993,109,1.8131
6,3,5884,110,1.8131
6,3,5498,111,1.8131
6,3,5292,112,1.8131
6,3,5121,113,1.8131
6,3,10006,114,1.3936
6,3,9957,115,1.3936
6,3,9939,116,1.3936
6,3,9918,117,1.3936
6,3,9913,118,1.3936
6,3,9881,119,1.3936
6,3,9876,120,1.3936
6,3,9827,121,1.3936
6,3,9822,122,1.3936
6,3,9718,123,1.3936
6,3,9596,124,1.3936
6,3,9579,125,1.3936
6,3,9402,126,1.3936
6,3,9366,127,1.3936
6,3,9341,128,1.3936
6,3,9336,129,1.3936
6,3,9334,130,1.3936
6,3,9322,131,1.3936
6,3,9261,132,1.3936
6,3,9131,133,1.3936
6,3,9076,134,1.3936
6,3,9059,135,1.3936
6,3,9034,136,1.3936
6,3,8927,137,1.3936
6,3,8857,138,1.3936
6,3,8845,139,1.3936
6,3,8740,140,1.3936
6,3,8566,141,1.3936
6,3,8545,142,1.3936
6,3,8316,143,1.3936
6,3,8270,144,1.3936
6,3,8262,145,1.3936
6,3,8241,146,1.3936
6,3,8234,147,1.3936
6,3,8191,148,1.3936
6,3,8149,149,1.3936
6,3,8038,150,1.3936
6,3,7926,151,1.3936
6,3,7897,152,1.3936
6,3,7865,153,1.3936
6,3,7738,154,1.3936
6,3,7704,155,1.3936
6,3,7692,156,1.3936
6,3,7670,157,1.3936
6,3,7591,158,1.3936
6,3,7584,159,1.3936
6,3,7573,160,1.3936
6,3,7512,161,1.3936
6,3,7501,162,1.3936
6,3,7389,163,1.3936
6,3,7320,164,1.3936
6,3,7275,165,1.3936
6,3,7203,166,1.3936
6,3,7084,167,1.3936
6,3,7049,168,1.3936
6,3,6997,169,1.3936
6,3,6955,170,1.3936
6,3,6917,171,1.3936
6,3,6864,172,1.3936
6,3,6716,173,1.3936
6,3,6498,174,1.3936
6,3,6485,175,1.3936
6,3,6450,176,1.3936
6,3,6440,177,1.3936
6,3,6424,178,1.3936
6,3,6320,179,1.3936
6,3,6283,180,1.3936
6,3,6231,181,1.3936
6,3,6192,182,1.3936
6,3,6160,183,1.3936
6,3,6074,184,1.3936
6,3,6012,185,1.3936
6,3,5970,186,1.3936
6,3,5946,187,1.3936
6,3,5876,188,1.3936
6,3,5761,189,1.3936
6,3,5698,190,1.3936
6,3,5485,191,1.3936
6,3,5467,192,1.3936
6,3,5360,193,1.3936
6,3,5302,194,1.3936
6,3,5296,195,1.3936
6,3,5278,196,1.3936
6,3,5219,197,1.3936
6,3,5186,198,1.3936
6,3,5161,199,1.3936
6,3,5146,200,1.3936
6,3,5103,201,1.3936
6,3,5076,202,1.3936
6,3,7827,203,1.3651
6,3,6675,204,1.3472
6,3,9444,205,1.3067
6,3,9710,206,1.2954
6,3,6289,207,1.2954
6,3,9746,208,1.2712
6,3,5883,209,1.2712
6,3,6836,210,1.2581
6,3,10019,211,1.2442
6,3,9742,212,1.2442
6,3,9739,213,1.2295
6,3,10017,214,1.2139
6,3,8414,215,1.1972
6,3,5865,216,1.1972
6,3,5118,217,1.1972
6,3,8315,218,1.1792
6,3,6209,219,1.1792
6,3,8988,220,1.1598
6,3,8318,221,1.1388
6,3,6288,222,1.1388
6,3,6286,223,1.1388
6,3,5268,224,1.1388
6,3,7620,225,1.1157
6,3,7229,226,1.1157
6,3,7046,227,1.1157
6,3,6054,228,1.1157
6,3,9744,229,1.0901
6,3,9278,230,1.0901
6,3,8562,231,1.0901
6,3,8300,232,1.0901
6,3,8298,233,1.0901
6,3,7435,234,1.0901
6,3,6382,235,1.0901
6,3,6334,236,1.0901
6,3,6292,237,1.0901
6,3,5269,238,1.0901
6,3,5249,239,1.0901
6,3,5117,240,1.0901
6,3,10034,241,1.0616
6,3,8820,242,1.0616
6,3,8438,243,1.0616
6,3,8312,244,1.0616
6,3,8065,245,1.0616
6,3,7222,246,1.0616
6,3,6294,247,1.0616
6,3,6213,248,1.0616
6,3,5393,249,1.0616
6,3,10018,250,1.0293
6,3,9863,251,1.0293
6,3,9838,252,1.0293
6,3,9435,253,1.0293
6,3,8867,254,1.0293
6,3,8824,255,1.0293
6,3,8794,256,1.0293
6,3,8303,257,1.0293
6,3,7453,258,1.0293
6,3,7225,259,1.0293
6,3,6575,260,1.0293
6,3,5880,261,1.0293
6,3,5878,262,1.0293
6,3,5612,263,1.0293
6,3,5089,264,1.0293
6,3,9745,265,0.9919
6,3,9677,266,0.9919
6,3,9551,267,0.9919
6,3,9543,268,0.9919
6,3,8959,269,0.9919
6,3,8847,270,0.9919
6,3,7939,271,0.9919
6,3,7821,272,0.9919
6,3,7791,273,0.9919
6,3,7538,274,0.9919
6,3,7518,275,0.9919
6,3,7517,276,0.9919
6,3,7487,277,0.9919
6,3,7347,278,0.9919
6,3,7335,279,0.9919
6,3,7150,280,0.9919
6,3,7035,281,0.9919
6,3,6915,282,0.9919
6,3,6873,283,0.9919
6,3,6723,284,0.9919
6,3,6396,285,0.9919
6,3,6385,286,0.9919
6,3,6287,287,0.9919
6,3,6219,288,0.9919
6,3,6210,289,0.9919
6,3,5877,290,0.9919
6,3,5805,291,0.9919
6,3,5781,292,0.9919
6,3,5746,293,0.9919
6,3,5652,294,0.9919
6,3,5336,295,0.9919
6,3,5212,296,0.9919
6,3,5102,297,0.9919
6,3,5101,298,0.9919
6,3,5030,299,0.9919
6,3,9687,300,0.9477
6,3,9606,301,0.9477
6,3,9560,302,0.9477
6,3,9524,303,0.9477
6,3,9474,304,0.9477
6,3,9346,305,0.9477
6,3,8957,306,0.9477
6,3,8859,307,0.9477
6,3,8817,308,0.9477
6,3,8798,309,0.9477
6,3,8784,310,0.9477
6,3,8519,311,0.9477
6,3,8453,312,0.9477
6,3,8446,313,0.9477
6,3,8427,314,0.9477
6,3,8306,315,0.9477
6,3,8305,316,0.9477
6,3,8304,317,0.9477
6,3,8257,318,0.9477
6,3,8211,319,0.9477
6,3,7583,320,0.9477
6,3,7579,321,0.9477
6,3,7495,322,0.9477
6,3,7349,323,0.9477
6,3,7289,324,0.9477
6,3,7221,325,0.9477
6,3,7179,326,0.9477
6,3,7077,327,0.9477
6,3,6913,328,0.9477
6,3,6838,329,0.9477
6,3,6714,330,0.9477
6,3,6668,331,0.9477
6,3,6638,332,0.9477
6,3,6599,333,0.9477
6,3,6273,334,0.9477
6,3,5972,335,0.9477
6,3,5778,336,0.9477
6,3,5777,337,0.9477
6,3,5489,338,0.9477
6,3,5211,339,0.9477
6,3,5116,340,0.9477
6,3,5112,341,0.9477
6,3,5111,342,0.9477
6,3,5108,343,0.9477
6,3,5068,344,0.9477
6,3,10030,345,0.8937
6,3,9944,346,0.8937
6,3,9892,347,0.8937
6,3,9888,348,0.8937
6,3,9756,349,0.8937
6,3,9680,350,0.8937
6,3,9477,351,0.8937
6,3,9367,352,0.8937
6,3,9246,353,0.8937
6,3,9209,354,0.8937
6,3,9188,355,0.8937
6,3,9153,356,0.8937
6,3,9124,357,0.8937
6,3,8955,358,0.8937
6,3,8821,359,0.8937
6,3,8819,360,0.8937
6,3,8818,361,0.8937
6,3,8800,362,0.8937
6,3,8788,363,0.8937
6,3,8666,364,0.8937
6,3,8437,365,0.8937
6,3,8404,366,0.8937
6,3,8302,367,0.8937
6,3,8301,368,0.8937
6,3,8294,369,0.8937
6,3,8255,370,0.8937
6,3,8244,371,0.8937
6,3,8180,372,0.8937
6,3,8177,373,0.8937
6,3,8138,374,0.8937
6,3,8132,375,0.8937
6,3,8115,376,0.8937
6,3,8110,377,0.8937
6,3,8067,378,0.8937
6,3,7900,379,0.8937
6,3,7592,380,0.8937
6,3,7528,381,0.8937
6,3,7471,382,0.8937
6,3,7424,383,0.8937
6,3,7402,384,0.8937
6,3,7319,385,0.8937
6,3,7315,386,0.8937
6,3,7231,387,0.8937
6,3,7220,388,0.8937
